Parameter 1, Parameter 2, Parameter 3, Parameter 4, Parameter 5, Parameter 6, Parameter 7, Parameter 8, Objective 1, Objective 2,Purity,Recovery,Specific energy,Productivity, Cycles, Number
184.8355,73.72505389,100.9013007,0.082351172,0.015883856,0.394036032,2.361552454,1.804837653,41.00778761,1.477048609,0.999999261,0.19696565,41.00778761,0.677025789,300,32093101
65.547262,172.8204231,192.2051223,0.330035999,0.020850245,0.317421961,1.376198297,0.392470854,17.83351137,1.632969629,0.911840809,0.837738433,17.83351137,0.612381261,151,56139521
37.37459699,89.34430355,106.974589,0.055864232,0.019803711,0.438889791,1.298462734,1.764503352,23.62780831,1.848616619,0.990674809,0.787935008,23.62780831,0.540945045,273,2177008
118.1994888,54.08617597,171.8706997,0.493656242,0.023424277,0.277725323,1.036253835,0.644103679,16.84352796,1.034565557,0.906029174,0.792738405,16.84352796,0.966589302,155,59033952
190.8240567,39.52828899,80.22718603,0.156200662,0.024918585,0.207227016,1.97373825,0.214740362,28.57378101,1.135462188,0.990266429,0.220063131,28.57378101,0.880698636,300,73002008
34.65347846,98.26867665,37.39032388,0.498058608,0.024556372,0.483411714,0.533546827,0.719943549,24.74915842,2.911700896,0.490928918,0.962722424,24.74915842,0.34344187,300,92416369
26.44886229,162.2597722,122.925264,0.122520209,0.014669811,0.287912372,1.179228866,0.402060853,24.66567983,3.231427664,0.882386865,0.923224447,24.66567983,0.309460741,300,94512400
116.4974985,68.47903318,62.45111954,0.110664179,0.020145964,0.47324113,2.343909448,0.357203781,28.5461346,1.051493674,0.999614707,0.308400605,28.5461346,0.951028071,102,6807325
31.50161768,88.49540081,163.1920123,0.472178017,0.017831987,0.388380118,2.428776469,1.119832319,22.6988563,1.416680769,0.812793049,0.892939622,22.6988563,0.705875326,300,73487393
161.7076065,171.930788,138.6168522,0.152545745,0.010390167,0.383224756,0.609034192,1.974702534,23.32164267,1.656758624,0.973164301,0.82924728,23.32164267,0.603588227,245,33455636
36.15127471,37.93041193,112.4431395,0.237416535,0.010393506,0.183478474,1.490458999,0.740812539,24.07208279,1.145161023,0.873662766,0.928145439,24.07208279,0.87323964,300,25765316
112.5656305,129.186396,152.4491175,0.408091625,0.022080195,0.174545304,0.262524058,1.337508075,22.24804841,4.199452186,0.664588787,0.915575791,22.24804841,0.238126297,300,57888106
181.6498393,119.4151991,91.97280211,0.198411441,0.024787184,0.402993613,1.558701468,0.884144071,23.747495,1.30359685,0.978137609,0.307685673,23.747495,0.767108328,102,73933930
176.526087,61.84778315,98.93003878,0.241401655,0.018920993,0.248938826,0.479492292,1.017842338,18.26687958,1.418123409,0.934944539,0.817210923,18.26687958,0.705157248,110,45828053
65.10100554,26.74292774,61.9425839,0.424068512,0.01343723,0.337362889,1.847913196,0.799688067,21.805734,0.551088605,0.916052089,0.724215539,21.805734,1.814590232,148,345634
54.29895729,43.92953175,110.1634871,0.244733476,0.018970561,0.168877523,2.065885593,1.441246629,21.63877742,0.723104198,0.958285054,0.798110451,21.63877742,1.382926559,160,88540352
110.7150283,187.1500405,79.11874583,0.454691156,0.022075941,0.465462243,0.657519059,0.465413601,16.47516121,1.841582064,0.837793088,0.813772586,16.47516121,0.54301137,181,57667350
113.2014514,88.89882683,91.37233225,0.174207761,0.026272253,0.106468924,1.583065276,0.764971043,20.38965973,1.022886812,0.984700141,0.471275055,20.38965973,0.977625274,131,80280921
131.064832,113.3133275,163.8642934,0.470213861,0.02317982,0.078616585,0.509187363,1.587637107,18.38636949,2.062409901,0.816836342,0.857145142,18.38636949,0.484869666,194,48885600
61.25979491,3.163218246,64.50475475,0.473603514,0.021705962,0.400651043,2.059730623,0.380590122,18.74657855,0.485381126,0.903613638,0.694711848,18.74657855,2.06023668,300,40458361
191.22399,68.25070273,137.6225996,0.115796598,0.02416829,0.181175661,0.654396224,0.853360312,17.79946873,1.385305175,0.997195729,0.663515917,17.79946873,0.721862603,73,55473953
180.5357793,194.372515,174.1351261,0.431743055,0.010232612,0.185998246,1.906237695,0.137665335,23.20475109,1.329242342,0.937494916,0.344979251,23.20475109,0.752308265,300,70723474
120.4775505,116.3265492,65.71635946,0.342915809,0.011574749,0.200083016,1.986672062,1.589844745,28.02315623,0.9329014,0.945592759,0.411250093,28.02315623,1.071924643,300,30546498
65.56044824,25.98433111,18.64861254,0.271492826,0.02317982,0.078616585,0.509187363,1.587637107,20.14973253,1.250637598,0.799361514,0.852167048,20.14973253,0.799592145,300,7190118
88.49119612,199.4132459,162.6284261,0.129327027,0.024274776,0.328232696,0.445783372,1.570133702,20.238857,3.902494918,0.917710305,0.84763117,20.238857,0.25624633,264,13818875
126.3857657,164.6860399,33.19065673,0.26705707,0.0138609,0.211343838,0.153208898,1.888021213,30.25299647,5.170688416,0.646855548,0.949490062,30.25299647,0.193397846,300,18634924
103.7271923,57.7250027,78.51955273,0.126482012,0.011224203,0.260127957,1.094939487,1.028709045,22.52543221,0.867562253,0.993110536,0.725076781,22.52543221,1.152655036,300,30291284
26.44886229,162.2597722,122.925264,0.122520209,0.01534678,0.279668492,1.179228866,1.014324998,25.67167622,3.242615946,0.883553634,0.920038965,25.67167622,0.308392982,300,29654780
31.50161768,88.49540081,18.43946454,0.336290307,0.017831987,0.388380118,2.428776469,1.119832319,23.06340525,0.984326462,0.864899653,0.683125055,23.06340525,1.01592311,277,89776096
199.0132803,136.9871478,129.137059,0.241271256,0.020177809,0.354509324,0.7259375,1.212199696,18.42835938,1.397764961,0.966697385,0.661744021,18.42835938,0.715427864,82,57076889
148.6038149,59.40338204,137.3810704,0.292491185,0.014729959,0.151043161,0.835894792,0.159850096,15.37670192,1.042705138,0.953055826,0.774333927,15.37670192,0.959043898,163,75906497
122.1652839,112.7573176,174.445949,0.376234766,0.013914358,0.303049469,1.599788128,0.201029067,18.89437721,1.035356965,0.946161429,0.584897321,18.89437721,0.965850459,97,27005860
77.42563822,98.2535563,174.445949,0.376234766,0.018379382,0.303049469,1.599788128,0.282198464,17.81236514,1.018661934,0.933650999,0.812369064,17.81236514,0.981679953,300,98870471
158.1256408,107.2087108,60.96418022,0.485899152,0.020859464,0.181134014,0.973677288,1.705723817,19.32209411,1.137471276,0.897532894,0.544751486,19.32209411,0.879143079,70,43819342
43.89129096,81.0223644,130.491116,0.16543266,0.022749676,0.224042366,1.315623038,0.119016807,16.64590288,1.547882261,0.934170588,0.845561273,16.64590288,0.646043969,300,2968497
74.83114132,86.32681219,98.11899768,0.362162284,0.013560036,0.38799917,1.16845247,1.914258396,22.3901906,1.039040703,0.895944183,0.844178321,22.3901906,0.962426204,114,33294738
118.4161551,29.94507089,145.008425,0.358052234,0.029830333,0.085538129,0.808248648,1.992126684,16.5303721,1.15536808,0.912398447,0.782585628,16.5303721,0.865525037,116,50549148
36.41932137,74.52581319,147.1136564,0.459635048,0.01871815,0.213015986,2.339171613,0.992016099,21.69686903,1.180880181,0.839562717,0.877617921,21.69686903,0.846825966,300,47642630
58.48906529,4.934560306,35.67622149,0.407989025,0.018041977,0.115488831,0.514306518,1.524799698,23.69479148,1.160921283,0.665612448,0.946735591,23.69479148,0.861384846,300,76747234
143.8493166,110.9884641,167.2197144,0.119455432,0.010559253,0.436173307,0.738617632,1.337772601,23.00065466,1.384039511,0.987446451,0.827230424,23.00065466,0.722522726,230,59476395
20.22157009,12.66678646,118.5939827,0.403525446,0.010373573,0.199948158,1.464293824,1.676805338,31.60455285,1.647754507,0.630210036,0.976293457,31.60455285,0.606886521,300,35953867
35.70719868,81.0223644,130.2451077,0.16543266,0.028989808,0.228862255,1.315623038,0.212508239,17.16000733,1.872495726,0.917430293,0.829452618,17.16000733,0.534046613,243,49058367
55.5471008,86.31601316,18.64861254,0.342155288,0.02317982,0.078616585,0.51809672,1.674484076,21.49398308,1.960484791,0.717547579,0.876700651,21.49398308,0.510077918,300,99989630
64.6149767,48.36060975,179.0170785,0.467027737,0.022165189,0.436837528,1.085426808,0.158942936,15.18242784,1.412445748,0.829009926,0.862588834,15.18242784,0.707991795,153,3305356
138.05333,164.6860399,34.20390894,0.26705707,0.01347863,0.211343838,0.127533134,0.734479504,29.07077191,5.846836774,0.618116382,0.955828475,29.07077191,0.171032652,300,99010104
77.36899318,131.6133067,168.2402076,0.111996459,0.01626201,0.196768212,2.165851327,0.927251452,24.44460946,1.110594629,0.999253501,0.637732425,24.44460946,0.900418545,300,62154604
144.9933885,51.01953823,30.99246442,0.436871519,0.023650332,0.240026356,0.809267556,1.386417354,18.10920462,1.072359519,0.88356737,0.540793236,18.10920462,0.932523078,197,98861456
135.1048474,101.8224917,120.1320846,0.329182608,0.026801202,0.208083194,0.307135149,1.723265916,18.95866539,2.888742706,0.791828996,0.867169173,18.95866539,0.346171363,244,49618711
128.5501096,142.9478847,117.9875612,0.393708907,0.011176525,0.157348032,1.7980446,0.246975663,21.33510204,1.036045552,0.940738922,0.468909662,21.33510204,0.965208526,195,20061627
120.4129144,67.33582138,106.0795422,0.278662993,0.020751793,0.235788293,1.29899491,0.86775441,19.29520901,0.912427674,0.958912746,0.608243296,19.29520901,1.095977279,142,46306332
80.62522271,155.3472251,153.6647475,0.201299646,0.013869405,0.450697668,0.717820309,1.979894387,23.08042682,2.156735512,0.905007926,0.900784496,23.08042682,0.463663715,231,31347610
151.2461734,170.1470398,85.61873979,0.219900318,0.013602896,0.34401381,0.30053415,0.905501222,22.30230533,2.863215736,0.86312434,0.905394368,22.30230533,0.34925765,286,91171965
158.4031073,175.4865028,94.26857026,0.481841589,0.010103481,0.213084412,0.296484138,1.829043498,26.10970497,2.828840195,0.727834126,0.931419959,26.10970497,0.353501764,238,57509411
95.23419423,36.27894199,90.44289489,0.244733476,0.018970561,0.170003566,2.065885593,1.441246629,23.80948825,0.693997028,0.970205087,0.513673022,23.80948825,1.440928361,126,12315755
135.1048474,146.6066593,168.0321906,0.328070585,0.026801202,0.213477683,0.307135149,1.708702085,19.02026629,3.634811603,0.790778391,0.859186203,19.02026629,0.275117423,229,15428817
176.7452726,21.20015502,172.5000224,0.190083273,0.02369108,0.064679097,1.725544105,1.209805644,24.43350786,1.063729198,0.984165913,0.330726516,24.43350786,0.940088889,68,80873603
169.1384793,29.94507089,145.008425,0.358052234,0.023133582,0.096350178,0.823509547,1.992126684,17.87424638,1.027884387,0.939928006,0.70102994,17.87424638,0.972872059,121,54845582
35.60467257,90.91551552,143.9031845,0.055864232,0.019803711,0.438889791,1.683309321,1.764503352,23.60184513,1.682379545,0.997889258,0.783686675,23.60184513,0.594396195,218,14666140
116.9815202,170.270285,120.7822126,0.188778652,0.014955102,0.295186708,1.515326237,1.327708268,22.98234629,1.159712151,0.983052331,0.573503853,22.98234629,0.862282938,100,19025883
135.1048474,101.8224917,168.0321906,0.328070585,0.026801202,0.208083194,0.307135149,1.578976918,18.87871075,3.27054714,0.791411352,0.863455744,18.87871075,0.305759238,10,52530625
196.8451211,101.1457381,146.4098452,0.286540756,0.010709797,0.399972622,0.413081604,1.293679042,22.3378582,1.774962854,0.908023387,0.885036501,22.3378582,0.563392072,214,36502703
23.43761762,88.83193597,89.59247036,0.431890477,0.02927232,0.421902253,2.203524579,1.465219796,21.45989149,1.508795961,0.770218874,0.857969898,21.45989149,0.662780141,300,38576733
118.4161551,29.94507089,159.4887445,0.358052234,0.023529643,0.319813262,0.808248648,1.999331086,18.08025817,1.158982053,0.910640994,0.817531932,18.08025817,0.862826131,127,58383880
129.3630122,28.88147162,36.74284677,0.28446434,0.012242472,0.456585988,0.645620634,1.046666644,20.60196498,0.97341169,0.917080246,0.730650393,20.60196498,1.027314558,300,77204027
65.60062317,26.11068742,65.79204345,0.272253347,0.012025117,0.164884006,1.986672062,1.589844745,24.66157875,0.539000496,0.96012992,0.698405618,24.66157875,1.855285861,70,66475280
162.9844984,92.72954094,113.2404202,0.33124765,0.011581254,0.230853898,1.551700282,1.555948969,25.76282133,0.985595831,0.953181431,0.429922505,25.76282133,1.014614682,92,75307027
89.57555603,131.6133067,120.3401027,0.113105641,0.025582308,0.196768212,2.165851327,0.941819155,24.36469632,1.230790148,0.999222284,0.455553403,24.36469632,0.812486192,98,94812585
183.6723079,66.31239259,137.3765913,0.114013358,0.023488847,0.179350747,0.654396224,0.853360312,17.81691532,1.349195455,0.997467979,0.690232951,17.81691532,0.741182455,77,26721388
55.86821512,124.0644055,43.77216867,0.124523759,0.012282241,0.261584279,2.485374834,1.08561825,25.71653336,0.964149689,0.996331012,0.619382734,25.71653336,1.037183345,300,23286371
86.26291637,116.8623272,52.69727878,0.194907403,0.016121489,0.267462072,1.018291795,0.947943739,20.0361513,1.176309326,0.956193529,0.738162266,20.0361513,0.850116528,157,45582692
195.7110341,60.18690386,174.4127219,0.077133768,0.018131903,0.254074924,0.146715529,0.858483138,23.46995032,4.811720236,0.932733276,0.896013391,23.46995032,0.207825882,300,87709015
143.3511535,148.7232501,142.1523456,0.348631954,0.011595369,0.280865558,0.946171791,1.939312787,22.33020215,1.164579594,0.945258838,0.793808246,22.33020215,0.858678965,139,35042142
62.73006159,146.5675172,80.09619484,0.285550193,0.010616448,0.466339522,0.686533362,1.38502919,25.70457137,2.122592678,0.811518657,0.927309048,25.70457137,0.471121949,275,13722142
91.87618372,25.14604071,41.06709496,0.084127346,0.018766334,0.312651842,0.946130801,1.463566219,22.43139264,0.972691203,0.999972343,0.579216198,22.43139264,1.028075505,217,11441949
184.3400086,17.66062349,54.17514867,0.392083027,0.01962963,0.465586078,0.409787609,0.597977579,16.85294878,1.260501158,0.866838786,0.800062599,16.85294878,0.793335249,300,80876775
134.2155345,5.053155877,68.04391391,0.424068512,0.02428959,0.337873757,1.847913196,0.788344464,23.64714608,0.705894401,0.921362106,0.357795335,23.64714608,1.416642487,123,34892792
26.44886229,79.30454508,122.925264,0.122520209,0.014669811,0.287587821,1.179228866,0.26601664,23.57212709,2.40055966,0.882185456,0.932074216,23.57212709,0.416569526,300,22245970
58.98022783,158.2139326,122.9358426,0.183009946,0.024358919,0.219160741,1.368737058,1.020063311,18.84830559,1.535371079,0.954901361,0.79993016,18.84830559,0.651308347,254,38597161
52.25470108,80.99717357,61.92351496,0.479379568,0.021972662,0.256772826,2.303525846,0.237744512,17.52193037,0.78529539,0.885812377,0.721101971,17.52193037,1.273406177,300,28816241
65.0717595,7.789348634,64.99840884,0.385274071,0.021503634,0.100446497,0.873264842,1.273407271,19.15538167,0.880322988,0.824582571,0.871145469,19.15538167,1.135946708,300,54761397
131.8013803,99.04853366,163.2645746,0.211466435,0.014180581,0.10049519,1.665534426,0.894493805,23.43557983,1.01476273,0.980594253,0.51126159,23.43557983,0.985452038,300,93580811
155.60698,107.2087108,60.96418022,0.445957305,0.020859464,0.181134014,0.30307556,1.747938614,20.25411931,2.277045696,0.759119636,0.880332094,20.25411931,0.439165539,300,72732719
96.57942549,125.0593585,119.1412111,0.143622752,0.027754104,0.151293449,1.36541751,1.10577964,18.77072329,1.202197679,0.991640292,0.624638656,18.77072329,0.831809957,119,30583853
113.2014514,72.81938004,93.96883398,0.174207761,0.026654575,0.110168049,2.20548288,1.945639669,24.31418564,0.952878868,0.98624749,0.392302933,24.31418564,1.049451335,99,20627863
183.6723079,72.0086081,124.4511654,0.114013358,0.02416829,0.181175661,0.291964766,0.852013528,17.91922978,2.45594579,0.958909545,0.835271517,17.91922978,0.407175111,223,60572571
96.57942549,125.0593585,119.1412111,0.143622752,0.027754104,0.320504246,1.372620155,1.146849141,19.17430089,1.207664903,0.991354948,0.618548152,19.17430089,0.828044267,7,48184337
138.2415892,62.01532531,159.5291399,0.385274071,0.021503634,0.236816106,0.871905223,1.264271346,17.93202509,1.092817918,0.928892954,0.796200115,17.93202509,0.915065523,96,68306406
43.89129096,81.0223644,130.491116,0.16543266,0.029570128,0.228862255,1.315623038,0.119016807,15.87026707,1.627655448,0.938032723,0.804120124,15.87026707,0.614380642,4,70363511
144.9933885,7.27092473,68.4567701,0.436871519,0.023650332,0.103657092,0.873197614,1.516958933,17.80819531,0.7990819,0.909334655,0.656266175,17.80819531,1.251436179,89,12039926
91.4191602,85.90989197,176.6398047,0.13522576,0.012331988,0.391498136,2.083237846,0.750224402,25.23776145,0.928594103,0.996301939,0.612774408,25.23776145,1.076896781,172,86127827
91.4191602,85.90989197,175.667778,0.13522576,0.012331988,0.396267935,2.083237846,0.750224402,25.24918704,0.927297447,0.996296897,0.612019399,25.24918704,1.078402624,19,5900764
23.43761762,88.83193597,89.59247036,0.432155669,0.018759146,0.46315347,1.581106717,1.465219796,24.70039227,1.813003051,0.700148031,0.92768414,24.70039227,0.551571052,300,6270711
63.92268332,31.86069544,77.98459084,0.304242891,0.012675389,0.335536108,2.471081833,1.742201657,24.57331204,0.566192327,0.952406703,0.732073782,24.57331204,1.766184302,300,52881718
153.6975785,29.94507089,145.008425,0.409831235,0.023133582,0.080766228,0.808248648,1.992126684,17.75802118,1.001172094,0.925630623,0.771588824,17.75802118,0.998829278,159,45788396
77.36899318,131.6133067,120.3401027,0.113105641,0.015742001,0.191998351,2.165851327,0.941819155,25.00082307,1.044062345,0.999225245,0.597920421,25.00082307,0.957797209,97,88036523
175.1671892,171.930788,138.6168522,0.16460797,0.010390167,0.383224756,0.609034192,1.974702534,23.13081105,1.597967925,0.974308769,0.818536023,23.13081105,0.625794789,210,88889532
24.21016599,162.2597722,122.925264,0.2607299,0.014669811,0.287912372,1.179228866,0.402060853,24.32384306,3.393223191,0.73906684,0.943861699,24.32384306,0.294705047,300,1004378
